policy_id,last_policy_status,last_termination_dt,time_stamp
P_08013927,active,,2018-01-31
P_00018872,active,,2018-01-31
P_03587933,active,,2018-01-31
P_00349331,active,,2018-01-31
P_08667200,active,,2018-01-31
P_05769440,active,,2018-01-31
P_02818417,active,,2018-01-31
P_06960944,active,,2018-01-31
P_05483878,active,,2018-01-31
P_02551112,active,,2018-01-31
P_05230075,active,,2018-01-31
P_05090824,cancelled,2017-12-31,2018-01-31
P_04025836,active,,2018-01-31
P_09031442,active,,2018-01-31
P_08955628,active,,2018-01-31
P_08736737,cancelled,2017-12-31,2018-01-31
P_05380563,active,,2018-01-31
P_08919843,active,,2018-01-31
P_02393048,active,,2018-01-31
P_08001507,active,,2018-01-31
P_00298209,active,,2018-01-31
P_00345197,active,,2018-01-31
P_08644982,active,,2018-01-31
P_01849191,active,,2018-01-31
P_07017300,active,,2018-01-31
P_02912775,active,,2018-01-31
P_08823049,active,,2018-01-31
P_01109898,active,,2018-01-31
P_09746807,active,,2018-01-31
P_02779222,active,,2018-01-31
P_01021662,active,,2018-01-31
P_05849053,active,,2018-01-31
P_04664502,active,,2018-01-31
P_08206192,active,,2018-01-31
P_01156969,active,,2018-01-31
P_02772141,cancelled,2017-09-30,2018-01-31
P_07600497,active,,2018-01-31
P_00690991,active,,2018-01-31
P_02203071,active,,2018-01-31
P_01637757,active,,2018-01-31
P_09357077,active,,2018-01-31
P_03273695,active,,2018-01-31
P_03842443,active,,2018-01-31
P_04711069,active,,2018-01-31
P_04170123,active,,2018-01-31
P_00449902,active,,2018-01-31
P_02401478,active,,2018-01-31
P_06631652,cancelled,2018-01-31,2018-01-31
P_00073477,active,,2018-01-31
P_09716855,active,,2018-01-31
P_01534079,active,,2018-01-31
P_00908001,active,,2018-01-31
P_08727471,cancelled,2017-08-31,2018-01-31
P_09493344,active,,2018-01-31
P_00102685,active,,2018-01-31
P_04904021,active,,2018-01-31
P_04821617,active,,2018-01-31
P_00111783,active,,2018-01-31
P_06351833,active,,2018-01-31
P_05035623,active,,2018-01-31
P_07364016,active,,2018-01-31
P_01175459,active,,2018-01-31
P_06245653,active,,2018-01-31
P_02064175,active,,2018-01-31
P_02563829,active,,2018-01-31
P_05293348,active,,2018-01-31
P_02869308,active,,2018-01-31
P_08055305,cancelled,2017-08-31,2018-01-31
P_09294729,active,,2018-01-31
P_07792069,active,,2018-01-31
P_09544438,cancelled,2017-04-30,2018-01-31
P_04656704,cancelled,2017-08-31,2018-01-31
P_06756139,active,,2018-01-31
P_04479342,cancelled,2017-06-30,2018-01-31
P_00479598,cancelled,2018-02-28,2018-01-31
P_07113466,active,,2018-01-31
P_07254775,active,,2018-01-31
P_01530861,cancelled,2017-09-30,2018-01-31
P_07441667,cancelled,2017-06-30,2018-01-31
P_00916026,active,,2018-01-31
P_06409482,active,,2018-01-31
P_00945483,cancelled,2017-07-31,2018-01-31
P_01527250,active,,2018-01-31
P_03792088,cancelled,2017-12-31,2018-01-31
P_07525318,active,,2018-01-31
P_02323115,active,,2018-01-31
P_08526437,active,,2018-01-31
P_07791367,active,,2018-01-31
P_05051589,active,,2018-01-31
P_03423920,active,,2018-01-31
P_04853897,active,,2018-01-31
P_00808590,active,,2018-01-31
P_07173664,active,,2018-01-31
P_07656997,cancelled,2017-05-31,2018-01-31
P_02328097,cancelled,2017-09-30,2018-01-31
P_05519031,active,,2018-01-31
P_08576168,active,,2018-01-31
P_07692236,active,,2018-01-31
P_08329264,active,,2018-01-31
P_07585688,active,,2018-01-31
P_03675729,active,,2018-01-31
P_06823353,active,,2018-01-31
P_04836472,active,,2018-01-31
P_09154574,active,,2018-01-31
P_07748122,active,,2018-01-31
P_01242074,cancelled,2017-10-31,2018-01-31
P_00300999,active,,2018-01-31
P_05581837,active,,2018-01-31
P_08951552,active,,2018-01-31
P_04032113,active,,2018-01-31
P_05130877,active,,2018-01-31
P_06280641,active,,2018-01-31
P_02350386,active,,2018-01-31
P_07796404,active,,2018-01-31
P_06025348,cancelled,2017-08-31,2018-01-31
P_05374839,active,,2018-01-31
P_00319753,active,,2018-01-31
P_07313410,cancelled,2018-02-28,2018-01-31
P_09476135,active,,2018-01-31
P_07990222,active,,2018-01-31
P_06054473,active,,2018-01-31
P_03228947,active,,2018-01-31
P_05902397,cancelled,2017-04-30,2018-01-31
P_09794401,active,,2018-01-31
P_05348685,active,,2018-01-31
P_00131627,active,,2018-01-31
P_08897329,active,,2018-01-31
P_05034786,active,,2018-01-31
P_01440022,active,,2018-01-31
P_00509769,cancelled,2018-01-31,2018-01-31
P_01197472,cancelled,2017-06-30,2018-01-31
P_06122128,active,,2018-01-31
P_03152770,active,,2018-01-31
P_06657426,active,,2018-01-31
P_01354420,active,,2018-01-31
P_05544588,active,,2018-01-31
P_01364672,active,,2018-01-31
P_07948617,active,,2018-01-31
P_08429892,cancelled,2017-04-30,2018-01-31
P_07611144,active,,2018-01-31
P_04910335,active,,2018-01-31
P_05699536,active,,2018-01-31
P_06689755,active,,2018-01-31
P_00391823,active,,2018-01-31
P_08251739,active,,2018-01-31
P_05489731,active,,2018-01-31
P_02692787,active,,2018-01-31
P_01667469,active,,2018-01-31
P_06029564,active,,2018-01-31
P_04643231,active,,2018-01-31
P_09724883,active,,2018-01-31
P_05957195,cancelled,2017-10-31,2018-01-31
P_07990309,active,,2018-01-31
P_00127255,active,,2018-01-31
P_01394406,active,,2018-01-31
P_03373923,cancelled,2017-08-31,2018-01-31
P_02283103,active,,2018-01-31
P_09883493,active,,2018-01-31
P_05344345,active,,2018-01-31
P_05052697,active,,2018-01-31
P_06815116,active,,2018-01-31
P_09423721,active,,2018-01-31
P_03185386,cancelled,2017-06-30,2018-01-31
P_03992030,cancelled,2017-02-28,2018-01-31
P_04450064,active,,2018-01-31
P_07114957,active,,2018-01-31
P_07197581,active,,2018-01-31
P_01758271,active,,2018-01-31
P_09049081,active,,2018-01-31
P_01479250,active,,2018-01-31
P_04733855,cancelled,2017-04-30,2018-01-31
P_07701396,cancelled,2017-08-31,2018-01-31
P_07092158,active,,2018-01-31
P_08546298,active,,2018-01-31
P_02553437,cancelled,2017-09-30,2018-01-31
P_00098648,active,,2018-01-31
P_00142503,active,,2018-01-31
P_09600681,active,,2018-01-31
P_04015827,active,,2018-01-31
P_00359926,active,,2018-01-31
P_02276266,active,,2018-01-31
P_07287843,cancelled,2017-06-30,2018-01-31
P_09932401,active,,2018-01-31
P_01327693,active,,2018-01-31
P_06301203,cancelled,,2018-01-31
P_00640768,active,,2018-01-31
P_09623307,active,,2018-01-31
P_09368625,active,,2018-01-31
P_00484279,active,,2018-01-31
P_04946603,active,,2018-01-31
P_07810107,active,,2018-01-31
P_04797805,active,,2018-01-31
P_06652507,active,,2018-01-31
P_08932519,active,,2018-01-31
P_05927833,active,,2018-01-31
P_08321215,active,,2018-01-31
P_03942134,active,,2018-01-31
P_04618906,active,,2018-01-31
P_05673731,active,,2018-01-31
P_08597511,active,,2018-01-31
P_08589483,active,,2018-01-31
P_01765683,cancelled,2017-07-31,2018-01-31
P_05149388,active,,2018-01-31
P_05050511,cancelled,2018-01-31,2018-01-31
P_04145795,active,,2018-01-31
P_03465595,active,,2018-01-31
P_01679892,active,,2018-01-31
P_08820966,active,,2018-01-31
P_00268134,active,,2018-01-31
P_03683692,cancelled,2017-03-31,2018-01-31
P_09673470,active,,2018-01-31
P_06820625,active,,2018-01-31
P_00541787,active,,2018-01-31
P_05911203,cancelled,,2018-01-31
P_00083399,active,,2018-01-31
P_08380697,cancelled,2017-08-31,2018-01-31
P_03912294,active,,2018-01-31
P_04208705,active,,2018-01-31
P_05471329,active,,2018-01-31
P_02402478,cancelled,2017-07-31,2018-01-31
P_01457785,active,,2018-01-31
P_01780706,active,,2018-01-31
P_00975281,active,,2018-01-31
P_05743232,cancelled,2017-06-30,2018-01-31
P_03748297,cancelled,2017-06-30,2018-01-31
P_02732029,active,,2018-01-31
P_07410959,active,,2018-01-31
P_00506590,cancelled,2017-10-31,2018-01-31
P_05778089,active,,2018-01-31
P_02174817,active,,2018-01-31
P_01101265,active,,2018-01-31
P_09549790,active,,2018-01-31
P_02091227,active,,2018-01-31
P_03308579,active,,2018-01-31
P_07576105,active,,2018-01-31
P_01109126,active,,2018-01-31
P_04227618,active,,2018-01-31
P_02836652,active,,2018-01-31
P_08865024,active,,2018-01-31
P_09285612,active,,2018-01-31
P_05055375,active,,2018-01-31
P_00046549,active,,2018-01-31
P_05167828,active,,2018-01-31
P_04131836,active,,2018-01-31
P_01104935,active,,2018-01-31
P_04436478,active,,2018-01-31
P_05205546,active,,2018-01-31
P_03937949,active,,2018-01-31
P_08182041,active,,2018-01-31
P_09755741,active,,2018-01-31
P_04959348,active,,2018-01-31
P_08680739,active,,2018-01-31
P_00048474,active,,2018-01-31
P_03204212,active,,2018-01-31
P_03711656,active,,2018-01-31
P_00544999,active,,2018-01-31
P_08962343,active,,2018-01-31
P_00636060,active,,2018-01-31
P_00567333,active,,2018-01-31
P_06859498,active,,2018-01-31
P_02783433,cancelled,2017-10-31,2018-01-31
P_09436301,active,,2018-01-31
P_09938488,active,,2018-01-31
P_06710849,active,,2018-01-31
P_07967489,active,,2018-01-31
P_07184794,active,,2018-01-31
P_00342966,cancelled,2017-10-31,2018-01-31
P_05597332,active,,2018-01-31
P_02471562,active,,2018-01-31
P_07194957,active,,2018-01-31
P_06415611,active,,2018-01-31
P_02878083,active,,2018-01-31
P_04901814,active,,2018-01-31
P_08745387,active,,2018-01-31
P_04871759,cancelled,2017-07-31,2018-01-31
P_00646416,cancelled,2017-07-31,2018-01-31
P_03657734,active,,2018-01-31
P_08721603,active,,2018-01-31
P_00404816,active,,2018-01-31
P_03028956,active,,2018-01-31
P_04028752,active,,2018-01-31
P_01161260,active,,2018-01-31
P_02156068,active,,2018-01-31
P_04515875,active,,2018-01-31
P_00415194,active,,2018-01-31
P_03546201,active,,2018-01-31
P_00522859,active,,2018-01-31
P_00266506,cancelled,2017-08-31,2018-01-31
P_06820199,cancelled,2018-01-31,2018-01-31
P_07232546,active,,2018-01-31
P_01900593,active,,2018-01-31
P_09558666,active,,2018-01-31
P_00880225,active,,2018-01-31
P_01812825,cancelled,2017-10-31,2018-01-31
P_09154543,active,,2018-01-31
P_03306560,active,,2018-01-31
P_03295433,active,,2018-01-31
P_04881189,active,,2018-01-31
P_07986257,active,,2018-01-31
P_09635373,active,,2018-01-31
P_09540830,active,,2018-01-31
P_04618185,active,,2018-01-31
P_07457571,active,,2018-01-31
P_00979228,cancelled,2017-06-30,2018-01-31
P_01644405,active,,2018-01-31
P_03786334,active,,2018-01-31
P_02071291,cancelled,2017-03-31,2018-01-31
P_04597335,active,,2018-01-31
P_00566158,active,,2018-01-31
P_01083231,active,,2018-01-31
P_03106973,active,,2018-01-31
P_08290887,active,,2018-01-31
P_03876404,active,,2018-01-31
P_06737479,active,,2018-01-31
P_04639069,cancelled,2017-04-30,2018-01-31
P_09391502,active,,2018-01-31
P_08596926,active,,2018-01-31
P_08029437,active,,2018-01-31
P_07340439,active,,2018-01-31
P_02445607,active,,2018-01-31
P_07163852,active,,2018-01-31
P_05260005,cancelled,2017-07-31,2018-01-31
P_00781360,active,,2018-01-31
P_04070594,active,,2018-01-31
P_09635764,active,,2018-01-31
P_04974033,active,,2018-01-31
P_06621628,active,,2018-01-31
P_09490122,active,,2018-01-31
P_00622475,active,,2018-01-31
P_04946197,active,,2018-01-31
P_07281015,active,,2018-01-31
P_05256743,active,,2018-01-31
P_00405063,active,,2018-01-31
P_05357185,active,,2018-01-31
P_08160702,active,,2018-01-31
P_07881200,active,,2018-01-31
P_03136832,active,,2018-01-31
P_03655361,active,,2018-01-31
P_01049507,active,,2018-01-31
P_01268824,active,,2018-01-31
P_04444451,active,,2018-01-31
P_03095800,cancelled,2017-11-30,2018-01-31
P_04768826,active,,2018-01-31
P_03837157,active,,2018-01-31
P_09535634,active,,2018-01-31
P_02728578,active,,2018-01-31
P_05741479,active,,2018-01-31
P_09705733,active,,2018-01-31
P_09766681,active,,2018-01-31
P_06040228,active,,2018-01-31
P_01705362,active,,2018-01-31
P_04224109,active,,2018-01-31
P_09468163,active,,2018-01-31
P_06612616,active,,2018-01-31
P_02120926,active,,2018-01-31
P_00833194,cancelled,2017-09-30,2018-01-31
P_03873881,active,,2018-01-31
P_02687793,active,,2018-01-31
P_01678320,active,,2018-01-31
P_02443593,cancelled,2017-07-31,2018-01-31
P_01927316,active,,2018-01-31
P_07220723,active,,2018-01-31
P_01165981,active,,2018-01-31
P_06283988,active,,2018-01-31
P_07434717,active,,2018-01-31
P_01104602,active,,2018-01-31
P_06385968,active,,2018-01-31
P_06781357,active,,2018-01-31
P_04927854,active,,2018-01-31
P_03405212,active,,2018-01-31
P_04636869,active,,2018-01-31
P_08230706,active,,2018-01-31
P_04768424,cancelled,2017-08-31,2018-01-31
P_00231372,active,,2018-01-31
P_05288319,cancelled,2017-12-31,2018-01-31
P_07606354,active,,2018-01-31
P_09378970,active,,2018-01-31
P_00625888,active,,2018-01-31
P_09365139,active,,2018-01-31
P_08421860,active,,2018-01-31
P_06766854,cancelled,2017-09-30,2018-01-31
P_09735490,active,,2018-01-31
P_00732894,active,,2018-01-31
P_00511011,cancelled,2017-07-31,2018-01-31
P_04961796,active,,2018-01-31
P_03853688,active,,2018-01-31
P_06993093,active,,2018-01-31
P_07282001,active,,2018-01-31
P_09049302,active,,2018-01-31
P_00119260,active,,2018-01-31
P_09869991,cancelled,2017-04-30,2018-01-31
P_06733636,active,,2018-01-31
P_01094411,active,,2018-01-31
P_07284734,active,,2018-01-31
P_05859562,active,,2018-01-31
P_02980445,cancelled,2017-08-31,2018-01-31
P_04787827,active,,2018-01-31
P_07536562,active,,2018-01-31
P_05203988,cancelled,2017-04-30,2018-01-31
P_06198588,active,,2018-01-31
P_09215340,active,,2018-01-31
P_09774745,active,,2018-01-31
P_03926580,cancelled,2017-03-31,2018-01-31
P_00473289,cancelled,2017-08-31,2018-01-31
P_09387762,active,,2018-01-31
P_01932520,active,,2018-01-31
P_06176818,active,,2018-01-31
P_07824270,active,,2018-01-31
P_03014416,cancelled,2017-02-28,2018-01-31
P_06287435,active,,2018-01-31
P_02330196,active,,2018-01-31
P_05114002,active,,2018-01-31
P_04012640,cancelled,2017-11-30,2018-01-31
P_09929424,active,,2018-01-31
P_03502806,active,,2018-01-31
P_09902967,active,,2018-01-31
P_02503902,active,,2018-01-31
P_05652597,active,,2018-01-31
P_07601873,active,,2018-01-31
P_01362332,active,,2018-01-31
P_01008942,cancelled,,2018-01-31
P_00468257,active,,2018-01-31
P_04350996,active,,2018-01-31
P_00308711,cancelled,2018-01-31,2018-01-31
P_02409690,active,,2018-01-31
P_06301912,active,,2018-01-31
P_01811496,active,,2018-01-31
P_08098223,active,,2018-01-31
P_07880740,active,,2018-01-31
P_07426745,active,,2018-01-31
P_09151779,cancelled,2017-12-31,2018-01-31
P_01098889,active,,2018-01-31
P_01114388,active,,2018-01-31
P_09200229,active,,2018-01-31
P_07106111,active,,2018-01-31
P_00916702,active,,2018-01-31
P_01068822,active,,2018-01-31
P_03612658,cancelled,2017-02-28,2018-01-31
P_08545742,active,,2018-01-31
P_03094835,active,,2018-01-31
P_08893448,active,,2018-01-31
P_07779207,cancelled,2017-04-30,2018-01-31
P_06512320,active,,2018-01-31
P_02056979,active,,2018-01-31
P_01035221,active,,2018-01-31
P_08096419,active,,2018-01-31
P_01891359,active,,2018-01-31
P_04432709,cancelled,2017-12-31,2018-01-31
P_09638035,active,,2018-01-31
P_09333147,active,,2018-01-31
P_02567557,active,,2018-01-31
P_07836073,active,,2018-01-31
P_08953027,active,,2018-01-31
P_01907060,active,,2018-01-31
P_07682638,active,,2018-01-31
P_08251801,active,,2018-01-31
P_02435199,active,,2018-01-31
P_07383689,active,,2018-01-31
P_09123712,cancelled,2017-06-30,2018-01-31
P_02556813,active,,2018-01-31
P_08040070,active,,2018-01-31
P_03078701,active,,2018-01-31
P_09741496,active,,2018-01-31
P_03342959,active,,2018-01-31
P_07433724,active,,2018-01-31
P_04124111,active,,2018-01-31
P_04299917,active,,2018-01-31
P_02193679,active,,2018-01-31
P_06581464,active,,2018-01-31
P_08573905,active,,2018-01-31
P_03952963,active,,2018-01-31
P_02162232,active,,2018-01-31
P_03314122,cancelled,2017-12-31,2018-01-31
P_05576955,active,,2018-01-31
P_00139259,active,,2018-01-31
P_03554171,active,,2018-01-31
P_08264125,active,,2018-01-31
P_06866262,active,,2018-01-31
P_05543849,active,,2018-01-31
P_08737047,active,,2018-01-31
P_01253371,active,,2018-01-31
P_03151548,active,,2018-01-31
P_07160791,active,,2018-01-31
P_03254692,cancelled,2017-06-30,2018-01-31
P_03398655,active,,2018-01-31
P_05686675,active,,2018-01-31
P_02120035,active,,2018-01-31
P_09319474,active,,2018-01-31
P_07461110,cancelled,2017-11-30,2018-01-31
P_06113730,active,,2018-01-31
P_05229847,active,,2018-01-31
P_00032424,active,,2018-01-31
P_05862171,active,,2018-01-31
P_05166200,active,,2018-01-31
P_03929748,active,,2018-01-31
P_01518811,active,,2018-01-31
P_07597150,cancelled,2017-05-31,2018-01-31
P_00328046,active,,2018-01-31
P_01167658,active,,2018-01-31
P_08758881,active,,2018-01-31
P_04977190,active,,2018-01-31
P_08984838,active,,2018-01-31
P_01212362,active,,2018-01-31
P_00788066,active,,2018-01-31
P_01481235,active,,2018-01-31
P_07251674,active,,2018-01-31
P_03414549,active,,2018-01-31
P_00534639,cancelled,2017-12-31,2018-01-31
P_06515604,active,,2018-01-31
P_07638437,active,,2018-01-31
P_04435482,cancelled,2017-04-30,2018-01-31
P_03403533,active,,2018-01-31
P_05720254,active,,2018-01-31
P_07639992,active,,2018-01-31
P_05787601,active,,2018-01-31
P_00075899,active,,2018-01-31
P_06879429,active,,2018-01-31
P_07845175,active,,2018-01-31
P_00371645,active,,2018-01-31
P_00753749,active,,2018-01-31
P_06511981,cancelled,2017-07-31,2018-01-31
P_02200286,active,,2018-01-31
P_08812731,active,,2018-01-31
P_00061425,active,,2018-01-31
P_07803293,cancelled,2017-12-31,2018-01-31
P_00217521,active,,2018-01-31
P_02552734,active,,2018-01-31
P_06528620,cancelled,2018-01-31,2018-01-31
P_07783347,active,,2018-01-31
P_01279353,active,,2018-01-31
P_04327686,active,,2018-01-31
P_00171550,active,,2018-01-31
P_00983274,cancelled,2017-11-30,2018-01-31
P_04437988,active,,2018-01-31
P_00368413,active,,2018-01-31
P_05738525,active,,2018-01-31
P_08320177,active,,2018-01-31
P_02053721,active,,2018-01-31
P_09511089,active,,2018-01-31
P_08797462,active,,2018-01-31
P_05958883,active,,2018-01-31
P_01622006,active,,2018-01-31
P_08990537,cancelled,2017-04-30,2018-01-31
P_04921826,active,,2018-01-31
P_00571676,active,,2018-01-31
P_03962594,active,,2018-01-31
P_09327734,active,,2018-01-31
P_09738101,cancelled,2017-06-30,2018-01-31
P_07826779,active,,2018-01-31
P_03009156,cancelled,2017-06-30,2018-01-31
P_00046796,active,,2018-01-31
P_04564345,cancelled,2018-01-31,2018-01-31
P_04209673,active,,2018-01-31
P_03161431,active,,2018-01-31
P_02893890,active,,2018-01-31
P_07691226,active,,2018-01-31
P_05934081,active,,2018-01-31
P_05596889,active,,2018-01-31
P_09926437,active,,2018-01-31
P_09683493,active,,2018-01-31
P_02742918,active,,2018-01-31
P_00575241,active,,2018-01-31
P_03720446,active,,2018-01-31
P_07583025,active,,2018-01-31
P_03961765,active,,2018-01-31
P_00944927,active,,2018-01-31
P_04919296,active,,2018-01-31
P_06278572,active,,2018-01-31
P_05828497,active,,2018-01-31
P_07641344,active,,2018-01-31
P_00974677,active,,2018-01-31
P_03872501,active,,2018-01-31
P_00038269,active,,2018-01-31
P_08668406,active,,2018-01-31
P_09384436,active,,2018-01-31
P_04461476,cancelled,2017-02-28,2018-01-31
P_03895602,active,,2018-01-31
P_00639498,active,,2018-01-31
P_06296125,cancelled,2017-04-30,2018-01-31
P_02859700,active,,2018-01-31
P_07552041,active,,2018-01-31
P_05015488,active,,2018-01-31
P_07922991,active,,2018-01-31
P_03734451,active,,2018-01-31
P_07763677,active,,2018-01-31
P_08175410,active,,2018-01-31
P_00039670,active,,2018-01-31
P_03613503,active,,2018-01-31
P_06829202,active,,2018-01-31
P_07012525,active,,2018-01-31
P_03781770,active,,2018-01-31
P_00992099,cancelled,2017-05-31,2018-01-31
P_06912852,active,,2018-01-31
P_07273235,cancelled,2017-10-31,2018-01-31
P_02355449,active,,2018-01-31
P_09040746,active,,2018-01-31
P_02174470,cancelled,2017-02-28,2018-01-31
P_03390055,active,,2018-01-31
P_05756043,active,,2018-01-31
P_01851294,active,,2018-01-31
P_06155323,active,,2018-01-31
P_06780198,active,,2018-01-31
P_09020803,active,,2018-01-31
P_02754285,active,,2018-01-31
P_04539323,active,,2018-01-31
P_00626410,active,,2018-01-31
P_05764665,active,,2018-01-31
P_09024135,active,,2018-01-31
P_03624466,active,,2018-01-31
P_07481593,active,,2018-01-31
P_07906502,active,,2018-01-31
P_00336579,active,,2018-01-31
P_08247361,active,,2018-01-31
P_05649777,active,,2018-01-31
P_07886832,active,,2018-01-31
P_05855548,active,,2018-01-31
P_06682705,active,,2018-01-31
P_04231275,active,,2018-01-31
P_02121093,active,,2018-01-31
P_07401926,cancelled,2017-04-30,2018-01-31
P_06274528,active,,2018-01-31
P_05998924,active,,2018-01-31
P_05420359,active,,2018-01-31
P_03551459,active,,2018-01-31
P_03684065,cancelled,2018-01-31,2018-01-31
P_05812649,active,,2018-01-31
P_06503398,active,,2018-01-31
P_09421099,active,,2018-01-31
P_03478046,active,,2018-01-31
P_03984015,active,,2018-01-31
P_07618303,active,,2018-01-31
P_03365162,active,,2018-01-31
P_08061296,active,,2018-01-31
P_08996996,active,,2018-01-31
P_06592530,active,,2018-01-31
P_01970076,active,,2018-01-31
P_00908622,active,,2018-01-31
P_05369503,active,,2018-01-31
P_00472083,cancelled,,2018-01-31
P_08729033,active,,2018-01-31
P_00855559,active,,2018-01-31
P_02063099,active,,2018-01-31
P_04036658,active,,2018-01-31
P_03044422,active,,2018-01-31
P_05057253,active,,2018-01-31
P_07585530,active,,2018-01-31
P_09756931,cancelled,2017-03-31,2018-01-31
P_02261988,active,,2018-01-31
P_06687817,active,,2018-01-31
P_06458463,active,,2018-01-31
P_06110959,active,,2018-01-31
P_04636484,active,,2018-01-31
P_09107303,active,,2018-01-31
P_05283063,active,,2018-01-31
P_05501777,active,,2018-01-31
P_04335589,active,,2018-01-31
P_06284544,active,,2018-01-31
P_05709211,cancelled,2017-08-31,2018-01-31
P_07990720,active,,2018-01-31
P_01558405,active,,2018-01-31
P_04507214,active,,2018-01-31
P_04576690,active,,2018-01-31
P_03046056,active,,2018-01-31
P_04773472,active,,2018-01-31
P_06392329,active,,2018-01-31
P_05207848,active,,2018-01-31
P_04653031,active,,2018-01-31
P_07843577,active,,2018-01-31
P_04625473,active,,2018-01-31
P_02351787,active,,2018-01-31
P_03209378,cancelled,2017-05-31,2018-01-31
P_07558226,active,,2018-01-31
P_06697056,active,,2018-01-31
P_00798615,active,,2018-01-31
P_09601776,active,,2018-01-31
P_06973225,active,,2018-01-31
P_02419023,active,,2018-01-31
P_08938813,active,,2018-01-31
P_02458017,active,,2018-01-31
P_08714536,active,,2018-01-31
P_07316832,active,,2018-01-31
P_01850586,active,,2018-01-31
P_06564634,active,,2018-01-31
P_05337842,active,,2018-01-31
P_00263008,active,,2018-01-31
P_06090146,active,,2018-01-31
P_04833290,active,,2018-01-31
P_05445308,active,,2018-01-31
P_00296356,active,,2018-01-31
P_00615938,active,,2018-01-31
P_06315519,cancelled,2017-06-30,2018-01-31
P_04800568,active,,2018-01-31
P_00589647,active,,2018-01-31
P_04937323,active,,2018-01-31
P_02461450,active,,2018-01-31
P_08997362,active,,2018-01-31
P_03655399,active,,2018-01-31
P_06426756,active,,2018-01-31
P_07894817,active,,2018-01-31
P_02914722,cancelled,2018-01-31,2018-01-31
P_05365600,active,,2018-01-31
P_08975367,active,,2018-01-31
P_08533695,active,,2018-01-31
P_03668907,cancelled,,2018-01-31
P_08501352,active,,2018-01-31
P_02118254,active,,2018-01-31
P_02074762,active,,2018-01-31
P_08606098,cancelled,2017-02-28,2018-01-31
P_01729313,active,,2018-01-31
P_00854406,active,,2018-01-31
P_03357341,active,,2018-01-31
P_09349312,active,,2018-01-31
P_07994950,active,,2018-01-31
P_09741726,active,,2018-01-31
P_00960643,active,,2018-01-31
P_04231805,cancelled,2017-06-30,2018-01-31
P_06743108,active,,2018-01-31
P_09541946,active,,2018-01-31
P_04464503,active,,2018-01-31
P_00018983,active,,2018-01-31
P_06628048,active,,2018-01-31
P_01436454,active,,2018-01-31
P_05406438,active,,2018-01-31
P_05624655,active,,2018-01-31
P_00878401,active,,2018-01-31
P_04425725,active,,2018-01-31
P_09358339,cancelled,2017-07-31,2018-01-31
P_03103451,active,,2018-01-31
P_06172805,active,,2018-01-31
P_01319332,active,,2018-01-31
P_00214522,active,,2018-01-31
P_08912452,active,,2018-01-31
P_05793711,active,,2018-01-31
P_07504837,cancelled,2017-10-31,2018-01-31
P_07145780,active,,2018-01-31
P_05700340,active,,2018-01-31
P_06274138,cancelled,,2018-01-31
P_08180108,cancelled,2017-05-31,2018-01-31
P_01136072,active,,2018-01-31
P_03985924,active,,2018-01-31
P_00536640,active,,2018-01-31
P_05641438,active,,2018-01-31
P_06126902,active,,2018-01-31
P_06354070,active,,2018-01-31
P_02968474,active,,2018-01-31
P_03390859,active,,2018-01-31
P_07752152,active,,2018-01-31
P_09185884,active,,2018-01-31
P_09193931,active,,2018-01-31
P_01181281,active,,2018-01-31
P_09140056,active,,2018-01-31
P_07906997,active,,2018-01-31
P_05588338,active,,2018-01-31
P_09890589,active,,2018-01-31
P_09989434,active,,2018-01-31
P_05725286,active,,2018-01-31
P_00579343,active,,2018-01-31
P_04370239,active,,2018-01-31
P_05002264,active,,2018-01-31
P_01889701,active,,2018-01-31
P_02594557,active,,2018-01-31
P_08519341,active,,2018-01-31
P_06418907,cancelled,2017-07-31,2018-01-31
P_04138722,active,,2018-01-31
P_01738103,active,,2018-01-31
P_09327060,active,,2018-01-31
P_03686412,cancelled,2017-07-31,2018-01-31
P_01024083,active,,2018-01-31
P_05471443,cancelled,2017-03-31,2018-01-31
P_06077584,active,,2018-01-31
P_01135294,active,,2018-01-31
P_09548548,active,,2018-01-31
P_04365105,active,,2018-01-31
P_00722219,active,,2018-01-31
P_08816250,active,,2018-01-31
P_03120442,active,,2018-01-31
P_08120540,cancelled,2018-01-31,2018-01-31
P_00943774,active,,2018-01-31
P_06280465,active,,2018-01-31
P_00859778,active,,2018-01-31
P_01304263,active,,2018-01-31
P_06545157,active,,2018-01-31
P_06282082,active,,2018-01-31
P_05029092,active,,2018-01-31
P_05125706,active,,2018-01-31
P_08946534,active,,2018-01-31
P_03892950,cancelled,2017-08-31,2018-01-31
P_06193131,active,,2018-01-31
P_08791026,cancelled,2017-05-31,2018-01-31
P_09008451,active,,2018-01-31
P_01845718,active,,2018-01-31
P_09826550,active,,2018-01-31
P_04318675,active,,2018-01-31
P_02607822,active,,2018-01-31
P_01690084,active,,2018-01-31
P_06559426,active,,2018-01-31
P_05875676,active,,2018-01-31
P_04946345,active,,2018-01-31
P_07434745,active,,2018-01-31
P_03154384,cancelled,2017-08-31,2018-01-31
P_02607954,active,,2018-01-31
P_04507263,active,,2018-01-31
P_09718877,active,,2018-01-31
P_01071716,active,,2018-01-31
P_03934220,active,,2018-01-31
P_06675101,cancelled,2017-05-31,2018-01-31
P_09181700,cancelled,2017-04-30,2018-01-31
P_03279446,active,,2018-01-31
P_00108302,cancelled,2017-11-30,2018-01-31
